dept_time,Total_Fare,Airways,Available,Duration,days_till_flight,dep_day_of_week,futuredays,prediction_day_of_week,current_day_of_week,price
1,4502,1,5,180,37,1,9,1,6,6540
1,4502,1,3,180,36,1,8,1,7,6540
1,4953,1,2,180,32,1,8,5,4,8282
1,5256,1,1,180,31,1,7,5,5,8282
1,6341,1,1,180,29,1,5,5,7,8282
1,6540,1,1,180,28,1,4,5,1,8282
1,5256,1,1,180,51,1,27,5,6,8282
1,5256,1,1,180,50,1,26,5,7,8282
1,4502,1,3,180,46,1,22,5,4,8282
1,4953,1,3,180,42,1,18,5,1,8282
1,4502,1,5,180,37,1,13,5,6,8282
1,4502,1,3,180,36,1,12,5,7,8282
1,4953,1,2,180,32,1,11,1,4,7076
1,5256,1,1,180,31,1,10,1,5,7076
1,6341,1,1,180,29,1,8,1,7,7076
1,6540,1,1,180,28,1,7,1,1,7076
1,8282,1,2,180,24,1,3,1,5,7076
1,5256,1,1,180,51,1,30,1,6,7076
1,5256,1,1,180,50,1,29,1,7,7076
1,4502,1,3,180,46,1,25,1,4,7076
1,4953,1,3,180,42,1,21,1,1,7076
1,4502,1,5,180,37,1,16,1,6,7076
1,4502,1,3,180,36,1,15,1,7,7076
1,5256,1,1,180,51,1,1,7,6,5256
1,5256,1,1,180,51,1,5,4,6,4502
1,5256,1,1,180,50,1,4,4,7,4502
1,5256,1,1,180,51,1,9,1,6,4953
1,5256,1,1,180,50,1,8,1,7,4953
1,4502,1,3,180,46,1,4,1,4,4953
1,5256,1,1,180,51,1,14,6,6,4502
1,5256,1,1,180,50,1,13,6,7,4502
1,4502,1,3,180,46,1,9,6,4,4502
1,4953,1,3,180,42,1,5,6,1,4502
1,5256,1,1,180,51,1,15,7,6,4502
1,5256,1,1,180,50,1,14,7,7,4502
1,4502,1,3,180,46,1,10,7,4,4502
1,4953,1,3,180,42,1,6,7,1,4502
1,4502,1,5,180,37,1,1,7,6,4502
1,3492,1,3,180,52,2,19,4,6,5662
1,3900,1,3,180,51,2,18,4,7,5662
1,4502,1,2,180,43,2,10,4,1,5662
1,4502,1,2,180,38,2,5,4,6,5662
1,4502,1,1,180,37,2,4,4,7,5662
1,5662,1,2,180,33,2,1,5,4,5256
1,3492,1,3,180,52,2,20,5,6,5256
1,3900,1,3,180,51,2,19,5,7,5256
1,4502,1,2,180,43,2,11,5,1,5256
1,4502,1,2,180,38,2,6,5,6,5256
1,4502,1,1,180,37,2,5,5,7,5256
1,5662,1,2,180,33,2,3,7,4,5662
1,5256,1,1,180,32,2,2,7,5,5662
1,3492,1,3,180,52,2,22,7,6,5662
1,3900,1,3,180,51,2,21,7,7,5662
1,4502,1,2,180,43,2,13,7,1,5662
1,4502,1,2,180,38,2,8,7,6,5662
1,4502,1,1,180,37,2,7,7,7,5662
1,5662,1,2,180,33,2,4,1,4,5662
1,5256,1,1,180,32,2,3,1,5,5662
1,5662,1,3,180,30,2,1,1,7,5662
1,3492,1,3,180,52,2,23,1,6,5662
1,3900,1,3,180,51,2,22,1,7,5662
1,4502,1,2,180,43,2,14,1,1,5662
1,4502,1,2,180,38,2,9,1,6,5662
1,4502,1,1,180,37,2,8,1,7,5662
1,5662,1,2,180,33,2,8,5,4,5662
1,5256,1,1,180,32,2,7,5,5,5662
1,5662,1,3,180,30,2,5,5,7,5662
1,5662,1,2,180,29,2,4,5,1,5662
1,3492,1,3,180,52,2,27,5,6,5662
1,3900,1,3,180,51,2,26,5,7,5662
1,4502,1,2,180,43,2,18,5,1,5662
1,4502,1,2,180,38,2,13,5,6,5662
1,4502,1,1,180,37,2,12,5,7,5662
1,5662,1,2,180,33,2,11,1,4,6341
1,5256,1,1,180,32,2,10,1,5,6341
1,5662,1,3,180,30,2,8,1,7,6341
1,5662,1,2,180,29,2,7,1,1,6341
1,5662,1,1,180,25,2,3,1,5,6341
1,3492,1,3,180,52,2,30,1,6,6341
1,3900,1,3,180,51,2,29,1,7,6341
1,4502,1,2,180,43,2,21,1,1,6341
1,4502,1,2,180,38,2,16,1,6,6341
1,4502,1,1,180,37,2,15,1,7,6341
1,3492,1,3,180,52,2,1,7,6,3900
1,3492,1,3,180,52,2,9,1,6,4502
1,3900,1,3,180,51,2,8,1,7,4502
1,3492,1,3,180,52,2,14,6,6,4502
1,3900,1,3,180,51,2,13,6,7,4502
1,4502,1,2,180,43,2,5,6,1,4502
1,3492,1,3,180,52,2,15,7,6,4502
1,3900,1,3,180,51,2,14,7,7,4502
1,4502,1,2,180,43,2,6,7,1,4502
1,4502,1,2,180,38,2,1,7,6,4502
1,4502,1,2,180,52,3,18,4,7,6540
1,3900,1,1,180,48,3,14,4,4,6540
1,3900,1,1,180,44,3,10,4,1,6540
1,5662,1,3,180,39,3,5,4,6,6540
1,5256,1,2,180,38,3,4,4,7,6540
1,6540,1,1,180,34,3,1,5,4,6025
1,4502,1,2,180,52,3,19,5,7,6025
1,3900,1,1,180,48,3,15,5,4,6025
1,3900,1,1,180,44,3,11,5,1,6025
1,5662,1,3,180,39,3,6,5,6,6025
1,5256,1,2,180,38,3,5,5,7,6025
1,6540,1,1,180,34,3,3,7,4,5256
1,6025,1,1,180,33,3,2,7,5,5256
1,4502,1,2,180,52,3,21,7,7,5256
1,3900,1,1,180,48,3,17,7,4,5256
1,3900,1,1,180,44,3,13,7,1,5256
1,5662,1,3,180,39,3,8,7,6,5256
1,5256,1,2,180,38,3,7,7,7,5256
1,6540,1,1,180,34,3,4,1,4,5662
1,6025,1,1,180,33,3,3,1,5,5662
1,5256,1,1,180,31,3,1,1,7,5662
1,4502,1,2,180,52,3,22,1,7,5662
1,3900,1,1,180,48,3,18,1,4,5662
1,3900,1,1,180,44,3,14,1,1,5662
1,5662,1,3,180,39,3,9,1,6,5662
1,5256,1,2,180,38,3,8,1,7,5662
1,6540,1,1,180,34,3,8,5,4,4502
1,6025,1,1,180,33,3,7,5,5,4502
1,5256,1,1,180,31,3,5,5,7,4502
1,5662,1,2,180,30,3,4,5,1,4502
1,4502,1,2,180,52,3,26,5,7,4502
1,3900,1,1,180,48,3,22,5,4,4502
1,3900,1,1,180,44,3,18,5,1,4502
1,5662,1,3,180,39,3,13,5,6,4502
1,5256,1,2,180,38,3,12,5,7,4502
1,6540,1,1,180,34,3,11,1,4,6341
1,6025,1,1,180,33,3,10,1,5,6341
1,5256,1,1,180,31,3,8,1,7,6341
1,5662,1,2,180,30,3,7,1,1,6341
1,4502,1,2,180,26,3,3,1,5,6341
1,4502,1,2,180,52,3,29,1,7,6341
1,3900,1,1,180,48,3,25,1,4,6341
1,3900,1,1,180,44,3,21,1,1,6341
1,5662,1,3,180,39,3,16,1,6,6341
1,5256,1,2,180,38,3,15,1,7,6341
1,4502,1,2,180,52,3,4,4,7,3900
1,4502,1,2,180,52,3,8,1,7,3900
1,3900,1,1,180,48,3,4,1,4,3900
1,4502,1,2,180,52,3,13,6,7,5662
1,3900,1,1,180,48,3,9,6,4,5662
1,3900,1,1,180,44,3,5,6,1,5662
1,4502,1,2,180,52,3,14,7,7,5256
1,3900,1,1,180,48,3,10,7,4,5256
1,3900,1,1,180,44,3,6,7,1,5256
1,5662,1,3,180,39,3,1,7,6,5256
1,4502,1,3,180,49,4,14,4,4,4502
1,3492,1,7,180,45,4,10,4,1,4502
1,3900,1,1,180,40,4,5,4,6,4502
1,4953,1,3,180,39,4,4,4,7,4502
1,4502,1,2,180,35,4,1,5,4,6341
1,4502,1,3,180,49,4,15,5,4,6341
1,3492,1,7,180,45,4,11,5,1,6341
1,3900,1,1,180,40,4,6,5,6,6341
1,4953,1,3,180,39,4,5,5,7,6341
1,4502,1,2,180,35,4,3,7,4,6341
1,6341,1,1,180,34,4,2,7,5,6341
1,4502,1,3,180,49,4,17,7,4,6341
1,3492,1,7,180,45,4,13,7,1,6341
1,3900,1,1,180,40,4,8,7,6,6341
1,4953,1,3,180,39,4,7,7,7,6341
1,4502,1,2,180,35,4,4,1,4,6025
1,6341,1,1,180,34,4,3,1,5,6025
1,6341,1,1,180,32,4,1,1,7,6025
1,4502,1,3,180,49,4,18,1,4,6025
1,3492,1,7,180,45,4,14,1,1,6025
1,3900,1,1,180,40,4,9,1,6,6025
1,4953,1,3,180,39,4,8,1,7,6025
1,4502,1,2,180,35,4,8,5,4,4502
1,6341,1,1,180,34,4,7,5,5,4502
1,6341,1,1,180,32,4,5,5,7,4502
1,6025,1,2,180,31,4,4,5,1,4502
1,4502,1,3,180,49,4,22,5,4,4502
1,3492,1,7,180,45,4,18,5,1,4502
1,3900,1,1,180,40,4,13,5,6,4502
1,4953,1,3,180,39,4,12,5,7,4502
1,4502,1,2,180,35,4,11,1,4,5662
1,6341,1,1,180,34,4,10,1,5,5662
1,6341,1,1,180,32,4,8,1,7,5662
1,6025,1,2,180,31,4,7,1,1,5662
1,4502,1,2,180,27,4,3,1,5,5662
1,4502,1,3,180,49,4,25,1,4,5662
1,3492,1,7,180,45,4,21,1,1,5662
1,3900,1,1,180,40,4,16,1,6,5662
1,4953,1,3,180,39,4,15,1,7,5662
1,4502,1,3,180,49,4,4,1,4,3492
1,4502,1,3,180,49,4,9,6,4,3900
1,3492,1,7,180,45,4,5,6,1,3900
1,4502,1,3,180,49,4,10,7,4,4953
1,3492,1,7,180,45,4,6,7,1,4953
1,3900,1,1,180,40,4,1,7,6,4953
1,5256,1,2,180,50,5,14,4,4,5662
1,3900,1,2,180,46,5,10,4,1,5662
1,4502,1,1,180,41,5,5,4,6,5662
1,4502,1,1,180,40,5,4,4,7,5662
1,5662,1,2,180,36,5,1,5,4,5662
1,5256,1,2,180,50,5,15,5,4,5662
1,3900,1,2,180,46,5,11,5,1,5662
1,4502,1,1,180,41,5,6,5,6,5662
1,4502,1,1,180,40,5,5,5,7,5662
1,5662,1,2,180,36,5,3,7,4,5662
1,5662,1,1,180,35,5,2,7,5,5662
1,5256,1,2,180,50,5,17,7,4,5662
1,3900,1,2,180,46,5,13,7,1,5662
1,4502,1,1,180,41,5,8,7,6,5662
1,4502,1,1,180,40,5,7,7,7,5662
1,5662,1,2,180,36,5,4,1,4,5662
1,5662,1,1,180,35,5,3,1,5,5662
1,5662,1,1,180,33,5,1,1,7,5662
1,5256,1,2,180,50,5,18,1,4,5662
1,3900,1,2,180,46,5,14,1,1,5662
1,4502,1,1,180,41,5,9,1,6,5662
1,4502,1,1,180,40,5,8,1,7,5662
1,5662,1,2,180,36,5,8,5,4,6025
1,5662,1,1,180,35,5,7,5,5,6025
1,5662,1,1,180,33,5,5,5,7,6025
1,5662,1,2,180,32,5,4,5,1,6025
1,5256,1,2,180,50,5,22,5,4,6025
1,3900,1,2,180,46,5,18,5,1,6025
1,4502,1,1,180,41,5,13,5,6,6025
1,4502,1,1,180,40,5,12,5,7,6025
1,5662,1,2,180,36,5,11,1,4,6341
1,5662,1,1,180,35,5,10,1,5,6341
1,5662,1,1,180,33,5,8,1,7,6341
1,5662,1,2,180,32,5,7,1,1,6341
1,6025,1,1,180,28,5,3,1,5,6341
1,5256,1,2,180,50,5,25,1,4,6341
1,3900,1,2,180,46,5,21,1,1,6341
1,4502,1,1,180,41,5,16,1,6,6341
1,4502,1,1,180,40,5,15,1,7,6341
1,5256,1,2,180,50,5,4,1,4,3900
1,5256,1,2,180,50,5,9,6,4,4502
1,3900,1,2,180,46,5,5,6,1,4502
1,5256,1,2,180,50,5,10,7,4,4502
1,3900,1,2,180,46,5,6,7,1,4502
1,4502,1,1,180,41,5,1,7,6,4502
1,4502,1,12,180,47,6,10,4,1,4502
1,5028,1,15,180,42,6,5,4,6,4502
1,5028,1,14,180,41,6,4,4,7,4502
1,4502,1,11,180,37,6,1,5,4,4502
1,4502,1,12,180,47,6,11,5,1,4502
1,5028,1,15,180,42,6,6,5,6,4502
1,5028,1,14,180,41,6,5,5,7,4502
1,4502,1,11,180,37,6,3,7,4,4953
1,4502,1,10,180,36,6,2,7,5,4953
1,4502,1,12,180,47,6,13,7,1,4953
1,5028,1,15,180,42,6,8,7,6,4953
1,5028,1,14,180,41,6,7,7,7,4953
1,4502,1,11,180,37,6,4,1,4,4953
1,4502,1,10,180,36,6,3,1,5,4953
1,4953,1,13,180,34,6,1,1,7,4953
1,4502,1,12,180,47,6,14,1,1,4953
1,5028,1,15,180,42,6,9,1,6,4953
1,5028,1,14,180,41,6,8,1,7,4953
1,4502,1,11,180,37,6,8,5,4,4953
1,4502,1,10,180,36,6,7,5,5,4953
1,4953,1,13,180,34,6,5,5,7,4953
1,4953,1,14,180,33,6,4,5,1,4953
1,4502,1,12,180,47,6,18,5,1,4953
1,5028,1,15,180,42,6,13,5,6,4953
1,5028,1,14,180,41,6,12,5,7,4953
1,4502,1,11,180,37,6,11,1,4,5662
1,4502,1,10,180,36,6,10,1,5,5662
1,4953,1,13,180,34,6,8,1,7,5662
1,4953,1,14,180,33,6,7,1,1,5662
1,4953,1,4,180,29,6,3,1,5,5662
1,4502,1,12,180,47,6,21,1,1,5662
1,5028,1,15,180,42,6,16,1,6,5662
1,5028,1,14,180,41,6,15,1,7,5662
1,4502,1,12,180,47,6,5,6,1,5028
1,4502,1,12,180,47,6,6,7,1,5028
1,5028,1,15,180,42,6,1,7,6,5028
1,8282,1,27,180,48,7,10,4,1,4953
1,5256,1,12,180,43,7,5,4,6,4953
1,5256,1,14,180,42,7,4,4,7,4953
1,4953,1,12,180,38,7,1,5,4,4953
1,8282,1,27,180,48,7,11,5,1,4953
1,5256,1,12,180,43,7,6,5,6,4953
1,5256,1,14,180,42,7,5,5,7,4953
1,4953,1,12,180,38,7,3,7,4,5662
1,4953,1,11,180,37,7,2,7,5,5662
1,8282,1,27,180,48,7,13,7,1,5662
1,5256,1,12,180,43,7,8,7,6,5662
1,5256,1,14,180,42,7,7,7,7,5662
1,4953,1,12,180,38,7,4,1,4,5256
1,4953,1,11,180,37,7,3,1,5,5256
1,5662,1,14,180,35,7,1,1,7,5256
1,8282,1,27,180,48,7,14,1,1,5256
1,5256,1,12,180,43,7,9,1,6,5256
1,5256,1,14,180,42,7,8,1,7,5256
1,4953,1,12,180,38,7,8,5,4,7076
1,4953,1,11,180,37,7,7,5,5,7076
1,5662,1,14,180,35,7,5,5,7,7076
1,5256,1,12,180,34,7,4,5,1,7076
1,8282,1,27,180,48,7,18,5,1,7076
1,5256,1,12,180,43,7,13,5,6,7076
1,5256,1,14,180,42,7,12,5,7,7076
1,4953,1,12,180,38,7,11,1,4,8282
1,4953,1,11,180,37,7,10,1,5,8282
1,5662,1,14,180,35,7,8,1,7,8282
1,5256,1,12,180,34,7,7,1,1,8282
1,7076,1,4,180,30,7,3,1,5,8282
1,8282,1,27,180,48,7,21,1,1,8282
1,5256,1,12,180,43,7,16,1,6,8282
1,5256,1,14,180,42,7,15,1,7,8282
1,8282,1,27,180,48,7,5,6,1,5256
1,8282,1,27,180,48,7,6,7,1,5256
1,5256,1,12,180,43,7,1,7,6,5256
1,3900,1,3,180,44,1,5,4,6,4502
1,3492,1,1,180,43,1,4,4,7,4502
1,4502,1,3,180,39,1,1,5,4,4953
1,3900,1,3,180,44,1,6,5,6,4953
1,3492,1,1,180,43,1,5,5,7,4953
1,4502,1,3,180,39,1,3,7,4,4953
1,4953,1,2,180,38,1,2,7,5,4953
1,3900,1,3,180,44,1,8,7,6,4953
1,3492,1,1,180,43,1,7,7,7,4953
1,4502,1,3,180,39,1,4,1,4,4502
1,4953,1,2,180,38,1,3,1,5,4502
1,4953,1,3,180,36,1,1,1,7,4502
1,3900,1,3,180,44,1,9,1,6,4502
1,3492,1,1,180,43,1,8,1,7,4502
1,4502,1,3,180,39,1,8,5,4,4502
1,4953,1,2,180,38,1,7,5,5,4502
1,4953,1,3,180,36,1,5,5,7,4502
1,4502,1,1,180,35,1,4,5,1,4502
1,3900,1,3,180,44,1,13,5,6,4502
1,3492,1,1,180,43,1,12,5,7,4502
1,4502,1,3,180,39,1,11,1,4,4953
1,4953,1,2,180,38,1,10,1,5,4953
1,4953,1,3,180,36,1,8,1,7,4953
1,4502,1,1,180,35,1,7,1,1,4953
1,4502,1,1,180,31,1,3,1,5,4953
1,3900,1,3,180,44,1,16,1,6,4953
1,3492,1,1,180,43,1,15,1,7,4953
1,3900,1,3,180,44,1,1,7,6,3492
1,3900,1,1,180,45,2,5,4,6,4502
1,3900,1,2,180,44,2,4,4,7,4502
1,4502,1,4,180,40,2,1,5,4,4502
1,3900,1,1,180,45,2,6,5,6,4502
1,3900,1,2,180,44,2,5,5,7,4502
1,4502,1,4,180,40,2,3,7,4,4502
1,4502,1,1,180,39,2,2,7,5,4502
1,3900,1,1,180,45,2,8,7,6,4502
1,3900,1,2,180,44,2,7,7,7,4502
1,4502,1,4,180,40,2,4,1,4,3900
1,4502,1,1,180,39,2,3,1,5,3900
1,4502,1,1,180,37,2,1,1,7,3900
1,3900,1,1,180,45,2,9,1,6,3900
1,3900,1,2,180,44,2,8,1,7,3900
1,4502,1,4,180,40,2,8,5,4,4953
1,4502,1,1,180,39,2,7,5,5,4953
1,4502,1,1,180,37,2,5,5,7,4953
1,3900,1,1,180,36,2,4,5,1,4953
1,3900,1,1,180,45,2,13,5,6,4953
1,3900,1,2,180,44,2,12,5,7,4953
1,4502,1,4,180,40,2,11,1,4,4953
1,4502,1,1,180,39,2,10,1,5,4953
1,4502,1,1,180,37,2,8,1,7,4953
1,3900,1,1,180,36,2,7,1,1,4953
1,4953,1,3,180,32,2,3,1,5,4953
1,3900,1,1,180,45,2,16,1,6,4953
1,3900,1,2,180,44,2,15,1,7,4953
1,3900,1,1,180,45,2,1,7,6,3900
1,3492,1,4,180,46,3,5,4,6,3492
1,3492,1,8,180,41,3,1,5,4,3900
1,3492,1,4,180,46,3,6,5,6,3900
1,3492,1,8,180,41,3,3,7,4,3492
1,3900,1,2,180,40,3,2,7,5,3492
1,3492,1,4,180,46,3,8,7,6,3492
1,3492,1,8,180,41,3,4,1,4,3492
1,3900,1,2,180,40,3,3,1,5,3492
1,3492,1,2,180,38,3,1,1,7,3492
1,3492,1,4,180,46,3,9,1,6,3492
1,3492,1,8,180,41,3,8,5,4,3492
1,3900,1,2,180,40,3,7,5,5,3492
1,3492,1,2,180,38,3,5,5,7,3492
1,3492,1,3,180,37,3,4,5,1,3492
1,3492,1,4,180,46,3,13,5,6,3492
1,3492,1,8,180,41,3,11,1,4,3900
1,3900,1,2,180,40,3,10,1,5,3900
1,3492,1,2,180,38,3,8,1,7,3900
1,3492,1,3,180,37,3,7,1,1,3900
1,3492,1,2,180,33,3,3,1,5,3900
1,3492,1,4,180,46,3,16,1,6,3900
1,3492,1,13,180,42,4,1,5,4,3492
1,3492,1,13,180,42,4,3,7,4,3492
1,3492,1,13,180,41,4,2,7,5,3492
1,3492,1,13,180,42,4,4,1,4,3492
1,3492,1,13,180,41,4,3,1,5,3492
1,3492,1,14,180,39,4,1,1,7,3492
1,3492,1,13,180,42,4,8,5,4,3900
1,3492,1,13,180,41,4,7,5,5,3900
1,3492,1,14,180,39,4,5,5,7,3900
1,3492,1,6,180,38,4,4,5,1,3900
1,3492,1,13,180,42,4,11,1,4,4953
1,3492,1,13,180,41,4,10,1,5,4953
1,3492,1,14,180,39,4,8,1,7,4953
1,3492,1,6,180,38,4,7,1,1,4953
1,3900,1,2,180,34,4,3,1,5,4953
1,3492,1,17,180,43,5,1,5,4,3492
1,3492,1,17,180,43,5,3,7,4,3492
1,3492,1,18,180,42,5,2,7,5,3492
1,3492,1,17,180,43,5,4,1,4,3492
1,3492,1,18,180,42,5,3,1,5,3492
1,3492,1,18,180,40,5,1,1,7,3492
1,3492,1,17,180,43,5,8,5,4,3492
1,3492,1,18,180,42,5,7,5,5,3492
1,3492,1,18,180,40,5,5,5,7,3492
1,3492,1,18,180,39,5,4,5,1,3492
1,3492,1,17,180,43,5,11,1,4,3492
1,3492,1,18,180,42,5,10,1,5,3492
1,3492,1,18,180,40,5,8,1,7,3492
1,3492,1,18,180,39,5,7,1,1,3492
1,3492,1,7,180,35,5,3,1,5,3492
1,3492,1,18,180,44,6,1,5,4,3492
1,3492,1,18,180,44,6,3,7,4,3492
1,3492,1,15,180,43,6,2,7,5,3492
1,3492,1,18,180,44,6,4,1,4,3492
1,3492,1,15,180,43,6,3,1,5,3492
1,3492,1,17,180,41,6,1,1,7,3492
1,3492,1,18,180,44,6,8,5,4,3492
1,3492,1,15,180,43,6,7,5,5,3492
1,3492,1,17,180,41,6,5,5,7,3492
1,3492,1,16,180,40,6,4,5,1,3492
1,3492,1,18,180,44,6,11,1,4,3492
1,3492,1,15,180,43,6,10,1,5,3492
1,3492,1,17,180,41,6,8,1,7,3492
1,3492,1,16,180,40,6,7,1,1,3492
1,3492,1,1,180,36,6,3,1,5,3492
1,3492,1,8,180,44,7,2,7,5,3492
1,3492,1,8,180,44,7,3,1,5,3492
1,3492,1,15,180,42,7,1,1,7,3492
1,3492,1,8,180,44,7,7,5,5,4953
1,3492,1,15,180,42,7,5,5,7,4953
1,3492,1,11,180,41,7,4,5,1,4953
1,3492,1,8,180,44,7,10,1,5,4953
1,3492,1,15,180,42,7,8,1,7,4953
1,3492,1,11,180,41,7,7,1,1,4953
1,4953,1,7,180,37,7,3,1,5,4953
1,3492,1,20,180,45,1,2,7,5,3492
1,3492,1,20,180,45,1,3,1,5,3492
1,3492,1,20,180,43,1,1,1,7,3492
1,3492,1,20,180,45,1,7,5,5,3492
1,3492,1,20,180,43,1,5,5,7,3492
1,3492,1,10,180,42,1,4,5,1,3492
1,3492,1,20,180,45,1,10,1,5,4502
1,3492,1,20,180,43,1,8,1,7,4502
1,3492,1,10,180,42,1,7,1,1,4502
1,3492,1,9,180,38,1,3,1,5,4502
1,3492,1,24,180,39,2,3,1,5,3492
1,3492,1,35,180,40,3,3,1,5,3492
1,3492,1,42,180,41,4,3,1,5,3492
1,3492,1,19,180,42,5,3,1,5,3492
1,3492,1,20,180,43,6,3,1,5,3492
1,3492,1,11,180,44,7,3,1,5,3492
1,3492,1,43,180,45,1,3,1,5,3492
1,6341,2,9,90,2,1,1,7,6,13217
1,5027,2,9,90,3,2,1,7,6,7285
1,5027,2,9,90,3,2,2,1,6,10751
1,7285,2,9,90,2,2,1,1,7,10751
1,3977,2,9,90,4,3,1,7,6,4607
1,3977,2,9,90,4,3,2,1,6,8021
1,4607,2,9,90,3,3,1,1,7,8021
1,5027,2,9,90,5,4,1,7,6,4051
1,5027,2,9,90,5,4,2,1,6,5133
1,4051,2,9,90,4,4,1,1,7,5133
1,5027,2,9,90,5,4,4,3,6,8021
1,4051,2,9,90,4,4,3,3,7,8021
1,5133,2,9,90,3,4,2,3,1,8021
1,4503,2,9,90,6,5,1,7,6,3631
1,4503,2,9,90,6,5,2,1,6,5815
1,3631,2,9,90,5,5,1,1,7,5815
1,4503,2,9,90,6,5,4,3,6,6445
1,3631,2,9,90,5,5,3,3,7,6445
1,5815,2,9,90,4,5,2,3,1,6445
1,4503,2,9,90,6,5,5,4,6,7285
1,3631,2,9,90,5,5,4,4,7,7285
1,5815,2,9,90,4,5,3,4,1,7285
1,6445,2,9,90,2,5,1,4,3,7285
1,5711,2,9,90,7,6,1,7,6,5815
1,5711,2,9,90,7,6,2,1,6,6445
1,5815,2,9,90,6,6,1,1,7,6445
1,5711,2,9,90,7,6,4,3,6,8021
1,5815,2,9,90,6,6,3,3,7,8021
1,6445,2,9,90,5,6,2,3,1,8021
1,7075,2,9,90,8,7,1,7,6,8021
1,7075,2,9,90,8,7,2,1,6,8021
1,8021,2,9,90,7,7,1,1,7,8021
1,7075,2,9,90,8,7,4,3,6,8861
1,8021,2,9,90,7,7,3,3,7,8861
1,8021,2,9,90,6,7,2,3,1,8861
1,7075,2,9,90,8,7,5,4,6,9805
1,8021,2,9,90,7,7,4,4,7,9805
1,8021,2,9,90,6,7,3,4,1,9805
1,8861,2,9,90,4,7,1,4,3,9805
1,5711,2,9,90,9,1,1,7,6,7285
1,5711,2,9,90,9,1,2,1,6,10751
1,7285,2,9,90,8,1,1,1,7,10751
1,5711,2,9,90,9,1,4,3,6,11853
1,7285,2,9,90,8,1,3,3,7,11853
1,10751,2,9,90,7,1,2,3,1,11853
1,5711,2,9,90,9,1,5,4,6,11853
1,7285,2,9,90,8,1,4,4,7,11853
1,10751,2,9,90,7,1,3,4,1,11853
1,11853,2,9,90,5,1,1,4,3,11853
1,5711,2,9,90,10,2,1,7,6,7285
1,5711,2,9,90,10,2,2,1,6,7285
1,7285,2,9,90,9,2,1,1,7,7285
1,5711,2,9,90,10,2,4,3,6,8861
1,7285,2,9,90,9,2,3,3,7,8861
1,7285,2,9,90,8,2,2,3,1,8861
1,5711,2,9,90,10,2,5,4,6,8861
1,7285,2,9,90,9,2,4,4,7,8861
1,7285,2,9,90,8,2,3,4,1,8861
1,8861,2,9,90,6,2,1,4,3,8861
1,5711,2,9,90,10,2,9,1,6,13217
1,7285,2,9,90,9,2,8,1,7,13217
1,7285,2,9,90,8,2,7,1,1,13217
1,8861,2,9,90,6,2,5,1,3,13217
1,8861,2,9,90,5,2,4,1,4,13217
1,5027,2,9,90,11,3,1,7,6,5815
1,5027,2,9,90,11,3,2,1,6,6445
1,5815,2,9,90,10,3,1,1,7,6445
1,5027,2,9,90,11,3,4,3,6,8021
1,5815,2,9,90,10,3,3,3,7,8021
1,6445,2,9,90,9,3,2,3,1,8021
1,5027,2,9,90,11,3,5,4,6,8021
1,5815,2,9,90,10,3,4,4,7,8021
1,6445,2,9,90,9,3,3,4,1,8021
1,8021,2,9,90,7,3,1,4,3,8021
1,5027,2,9,90,11,3,9,1,6,9805
1,5815,2,9,90,10,3,8,1,7,9805
1,6445,2,9,90,9,3,7,1,1,9805
1,8021,2,9,90,7,3,5,1,3,9805
1,8021,2,9,90,6,3,4,1,4,9805
1,5027,2,9,90,12,4,1,7,6,5815
1,5027,2,9,90,12,4,2,1,6,8021
1,5815,2,9,90,11,4,1,1,7,8021
1,5027,2,9,90,12,4,4,3,6,8021
1,5815,2,9,90,11,4,3,3,7,8021
1,8021,2,9,90,10,4,2,3,1,8021
1,5027,2,9,90,12,4,5,4,6,8861
1,5815,2,9,90,11,4,4,4,7,8861
1,8021,2,9,90,10,4,3,4,1,8861
1,8021,2,9,90,8,4,1,4,3,8861
1,5027,2,9,90,12,4,9,1,6,9805
1,5815,2,9,90,11,4,8,1,7,9805
1,8021,2,9,90,10,4,7,1,1,9805
1,8021,2,9,90,8,4,5,1,3,9805
1,8861,2,9,90,7,4,4,1,4,9805
1,5027,2,9,90,12,4,11,3,6,11853
1,5815,2,9,90,11,4,10,3,7,11853
1,8021,2,9,90,10,4,9,3,1,11853
1,8021,2,9,90,8,4,7,3,3,11853
1,8861,2,9,90,7,4,6,3,4,11853
1,9805,2,9,90,3,4,2,3,1,11853
1,5711,2,9,90,13,5,1,7,6,7285
1,5711,2,9,90,13,5,2,1,6,7285
1,7285,2,9,90,12,5,1,1,7,7285
1,5711,2,9,90,13,5,4,3,6,7285
1,7285,2,9,90,12,5,3,3,7,7285
1,7285,2,9,90,11,5,2,3,1,7285
1,5711,2,9,90,13,5,5,4,6,8021
1,7285,2,9,90,12,5,4,4,7,8021
1,7285,2,9,90,11,5,3,4,1,8021
1,7285,2,9,90,9,5,1,4,3,8021
1,5711,2,9,90,13,5,9,1,6,8861
1,7285,2,9,90,12,5,8,1,7,8861
1,7285,2,9,90,11,5,7,1,1,8861
1,7285,2,9,90,9,5,5,1,3,8861
1,8021,2,9,90,8,5,4,1,4,8861
1,5711,2,9,90,13,5,11,3,6,10751
1,7285,2,9,90,12,5,10,3,7,10751
1,7285,2,9,90,11,5,9,3,1,10751
1,7285,2,9,90,9,5,7,3,3,10751
1,8021,2,9,90,8,5,6,3,4,10751
1,8861,2,9,90,4,5,2,3,1,10751
